"8f6713b6-2e75-434c-ab1e-c86a3ada7ad1","53a1832b-f834-421e-b668-d9d497c6997b","https://www.city.itabashi.tokyo.jp/_res/projects/default_project/_page_/001/012/771/attach_89593_12.csv"
"b51c3aa2-532f-4371-baef-7e11a64624b2","10d6dd4d-d285-4dd0-8d79-c7585e14c21f","https://www.city.itabashi.tokyo.jp/_res/projects/default_project/_page_/001/010/366/attach_67764_1.csv"
"6b4a4df7-65c4-4854-ad26-62485ee246a9","7a64f844-67d3-4a2e-8e8f-758be1294077","http://www.toukei.metro.tokyo.jp/ksisuu/2013-2019/ks190v2700.csv"
"1cf51ae2-4677-4fbe-a627-7c63c4ec4291","97d7c86e-2ba5-47a8-9dfd-91554823b274","https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/005/084/opendeta.xlsx"
"85b67b37-4b12-4675-a934-29843233a966","ffe2c77b-a641-43ad-8c03-cfd685aaef77","https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/005/038/jitenshachuushajoxls.xls"
"95d4c61c-3bd2-4fc9-b64d-08bfe5c8fea6","676e0add-6a07-44c9-8cec-75a1b01797cf","https://www.city.machida.tokyo.jp/shisei/opendata/sangyo/meisanhin.files/meisanhin.csv"
"c136ca15-24a2-400a-b4d4-18e21e11d810","09044152-e6da-45a1-861a-a37cee7a4512","https://www.fukushihoken.metro.tokyo.lg.jp/iryo/hokenjo_daicho/shokuhineigyokyokadaicho.files/shokuhin.4.xls"
"a2591c97-557d-4895-a718-7ad82c800234","cf933e78-4e2a-44e3-9cac-c19f2725636f","https://www.city.chuo.lg.jp/kusei/statisticaldata/opendata.files/ikiikikan.xls"
"59fd0e56-a92c-4323-bf12-057423505750","32d84cb4-4da8-4c51-a70b-239d3de98528","https://www.city.itabashi.tokyo.jp/_res/projects/default_project/_page_/001/005/714/opendata.csv"
"85efca00-1921-4ad9-8ca1-dcb986c12dce","1bbd22e0-ec4f-4553-8cb1-d204b2695f38","https://www.city.itabashi.tokyo.jp/_res/projects/default_project/_page_/001/031/812/totizinkou.zip"
"7c17fe66-d012-4dc1-b4dc-95cb9bc05a58","b50d54a2-e705-41ad-9b7b-fb43331bf38d","https://www.city.itabashi.tokyo.jp/_res/projects/default_project/_page_/001/031/816/kougyou.zip"
"4c3a624c-a642-4aaa-ab2b-25875f239606","6db52ab9-208b-4095-9a16-93f7447a709e","https://www.keishicho.metro.tokyo.jp/kurashi/higai/hittakuri/bohan1.files/bohan1_1.csv"
"87dcc6a8-a34c-416e-bb5f-da8385828449","f838bdb0-3cf3-4651-a6a1-2b38faad2063","https://www.keishicho.metro.tokyo.jp/kurashi/higai/guard/bicycle_bohan.files/bicycle_bohan_1.csv"
"be58ea2b-528b-46a8-bdf1-a9b68080dda3","16504ca9-07c9-4bf0-aca8-5f4c14f7dda2","https://www.keishicho.metro.tokyo.jp/tetsuzuki/keibi/style/attached_document.files/keibi_hyo1.csv"
"1e2a2964-b5fe-4d46-86ee-076078b8e5aa","cb7b49ad-9d7b-433f-ac71-13963165d41f","https://www.keishicho.metro.tokyo.jp/kurashi/anzen/anshin/gaitocamera.files/gaitocamera.csv"
"b3093dce-4b1a-4919-8a9d-665f0e51275f","61d58916-7bdc-4fc4-ae4d-e2f8aadc1934","https://www.keishicho.metro.tokyo.jp/kurashi/higai/akisu/ppiking_house.files/ppiking_house_1.csv"
"2556ce06-d6ac-4120-aa95-e7b500d75b1d","e78a49b6-6864-4dee-a553-6fd160feff50","http://www.kyoiku.metro.tokyo.jp/administration/structure_and_work/ifeworkbalance/files/plan/3003plan_01.csv"
"ab25df7c-9077-4b16-8051-7ad3a2d22727","f2f0ef11-bf1c-4762-8c67-bc04e9af02bf","https://www.city.kiyose.lg.jp/_res/projects/default_project/_page_/001/001/604/12_publicfacilityreservationterminal.csv"
"0007c8e4-3383-429c-b13d-991073cbb9ed","47f9f87a-9af0-4191-b544-c8bca5a9f5fb","https://www.city.kita.tokyo.jp/koho/opendata/documents/hinan_sinsai.xlsx"
"e194fcea-519c-4ad0-960c-a5cf809d9a04","90379ff4-41e4-4d22-a78d-84a8df716ccd","https://www.city.kiyose.lg.jp/_res/projects/default_project/_page_/001/001/604/13_pollingplace.csv"
"d5b4d7d6-9de1-4172-88fc-05fdeb3ad8fe","7288b4fd-d257-4d03-8bf8-2a7ca7a2739e","https://www.toukei.metro.tokyo.lg.jp/keizaik/kk17qv0110.csv"
"95cc9f57-5f76-44d5-a5ea-73e40341ee0b","301cccb0-bbb4-463a-8f1a-6b1b02a200d2","https://www.opendata.metro.tokyo.lg.jp/kankyo/industrial_waste/H25H25houkokusyo_1.csv"
"bb8ee829-7c99-4c8f-bd03-4de834e12016","672061c9-0a91-4b0f-a3b0-6a04fda7ac89","https://www.opendata.metro.tokyo.lg.jp/kankyo/industrial_waste/H26H26houkokusyo_1.csv"
"ce5208a4-c8a0-4623-bd0e-844765a94af8","6bcf7e67-b241-4921-8d7d-1419f49bfbf7","https://www.opendata.metro.tokyo.lg.jp/kankyo/industrial_waste/H27H27houkokusyo_1.csv"
"0173c09b-10fb-466c-9da7-525f4392b93d","3c1e45b0-6e76-45d6-89c3-5d310ddc14bf","https://www.city.kiyose.lg.jp/_res/projects/default_project/_page_/001/001/605/132217_fire_hydrant.csv"
"ab66a1c3-08f9-489a-9952-6073ace0894e","3c515f6e-a75b-447f-b063-5e9e411b6cbb","https://www.city.kiyose.lg.jp/_res/projects/default_project/_page_/001/001/607/132217_cultural_property.csv"
"c773a31c-4361-496b-88aa-3e411608a5e7","b397a25a-4b8e-4f3e-9e36-b27af3fda11d","https://www.city.kiyose.lg.jp/_res/projects/default_project/_page_/001/001/608/132217_event31.csv"
"3ea8a71f-cdd3-4434-96f9-c4362a2273e9","faf1022c-e32d-418a-a870-e9868c3cc5ad","https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/005/038/r2.4jitenshaitiran.xls"
"5613f22f-f439-42e2-a779-81afcc631aae","00e634f3-0a8c-440a-9b13-5267ff4cca84","https://www.opendata.metro.tokyo.lg.jp/kouwan/yakuwari/29kouseicsv/29kousei_1/29kousei1.csv"
"f17bcca2-2ed6-485e-aa07-4c83d40dbda3","9c1e11b8-9603-4cc1-8000-a9e47532c329","https://www.city.machida.tokyo.jp/shisei/opendata/shisetsu/aed.files/132098_public_facility.xlsx"
"979e3d9a-028c-466d-8be9-24c34863d6ad","8977c10c-4e55-473c-be22-df2c370fd08e","https://www.city.machida.tokyo.jp/shisei/opendata/shisetsu/omutsugae-junyuushisetsu.files/omutsugae-junyuushisetsu.csv"
"00bd7857-c685-4d9b-873f-dac70f0927a1","c27aecbd-5d67-44f0-9363-5a40a584b7de","https://www.city.machida.tokyo.jp/shisei/opendata/kyoiku/taikizidousuu.files/taikizidousousuu.csv"
"db69bc87-344b-40aa-9aca-c62e0c2a7004","c0354b70-e766-4489-b0f4-61aa9683c434","https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/005/084/gairootu20201001.xlsx"
"88675abb-2b19-4982-827e-01abefc02f6f","5bc0d1ad-a449-4dd7-bdbe-9bf75d5fe17d","https://www.city.itabashi.tokyo.jp/_res/projects/default_project/_page_/001/031/657/opendata.list.csv"
"477f53c6-bb02-41fa-b567-207ca85ed828","ef02c53d-a1a0-4386-b510-93a45b7f8ba9","http://www.bouhan.metro.tokyo.jp/opendata/files/opendata01_h27_01c.csv"
"0bb17ff9-a1de-4cc1-9c6a-dc283375ea48","10f01ebf-193c-4d95-80c6-f6cdb3eb6468","http://www.bouhan.metro.tokyo.jp/opendata/files/opendata02_1.csv"
"ea5af572-cd35-4f6f-99bf-be864c37d1ec","449c82f6-43f1-4c70-b2b4-10611ef62fe6","http://www.bouhan.metro.tokyo.jp/opendata/files/opendata01_h26_01c.csv"
